,To,Ti_sp,Φo,Φi,Qa,Φa,Etot
2000-07-20 20:00:00+08:00,27.0,20,0.0,0.0,0.0,0.0,0.0
2000-07-20 21:00:00+08:00,27.0,20,0.0,0.0,0.0,0.0,0.0
2000-07-20 22:00:00+08:00,25.7,20,0.0,0.0,0.0,0.0,0.0
2000-07-20 23:00:00+08:00,26.0,16,0.0,0.0,0.0,0.0,0.0
2000-07-21 00:00:00+08:00,25.0,16,0.0,0.0,0.0,0.0,0.0
2000-07-21 01:00:00+08:00,24.2,16,0.0,0.0,0.0,0.0,0.0
2000-07-21 02:00:00+08:00,24.0,16,0.0,0.0,0.0,0.0,0.0
2000-07-21 03:00:00+08:00,23.0,16,0.0,0.0,0.0,0.0,0.0
2000-07-21 04:00:00+08:00,21.8,16,0.0,0.0,0.0,0.0,0.0
2000-07-21 05:00:00+08:00,23.0,16,4.05,16.09875,0.0,81.567,13.5
2000-07-21 06:00:00+08:00,24.0,20,26.926787792560376,107.03398147542748,0.0,542.305506142166,89.75595930853459
2000-07-21 07:00:00+08:00,25.2,20,61.303100518990384,243.67982456298677,0.0,1234.6444444524664,204.34366839663463
2000-07-21 08:00:00+08:00,27.0,20,109.77919800667343,436.37231207652684,0.0,2210.953047854403,365.93066002224475
2000-07-21 09:00:00+08:00,28.0,20,152.38718358687518,605.7390547578287,0.0,3069.0778774396663,507.9572786229173
2000-07-21 10:00:00+08:00,29.2,20,182.89277197715003,726.9987686091713,0.0,3683.4604276198015,609.6425732571668
2000-07-21 11:00:00+08:00,30.0,20,176.1988582139136,700.3904614003065,0.0,3548.6450044282205,587.3295273797121
2000-07-21 12:00:00+08:00,32.0,20,172.80014092834566,686.8805601901739,0.0,3480.1948382968817,576.0004697611522
2000-07-21 13:00:00+08:00,31.9,20,155.3705983073115,617.5981282715632,0.0,3129.1638499092537,517.901994357705
2000-07-21 14:00:00+08:00,33.0,20,125.29928619246668,498.06466261505506,0.0,2523.527623916279,417.6642873082223
2000-07-21 15:00:00+08:00,33.0,20,85.47755034925139,339.7732626382742,0.0,1721.517864033923,284.92516783083795
2000-07-21 16:00:00+08:00,32.6,20,51.656135218967975,205.3331374953977,0.0,1040.354563310015,172.18711739655993
2000-07-21 17:00:00+08:00,31.0,20,37.85501890655591,150.47370015355975,0.0,762.4000807780361,126.18339635518639
2000-07-21 18:00:00+08:00,31.0,20,15.825805753572586,62.90757787045103,0.0,318.7317278769519,52.752685845241956
2000-07-21 19:00:00+08:00,27.8,20,1.125,4.471875,0.0,22.6575,3.75
2000-07-21 20:00:00+08:00,28.0,20,0.0,0.0,0.0,0.0,0.0
2000-07-21 21:00:00+08:00,26.2,20,0.0,0.0,0.0,0.0,0.0
2000-07-21 22:00:00+08:00,24.5,20,0.0,0.0,0.0,0.0,0.0
2000-07-21 23:00:00+08:00,22.0,16,0.0,0.0,0.0,0.0,0.0
2000-07-22 00:00:00+08:00,22.0,16,0.0,0.0,0.0,0.0,0.0
2000-07-22 01:00:00+08:00,22.5,16,0.0,0.0,0.0,0.0,0.0
2000-07-22 02:00:00+08:00,22.0,16,0.0,0.0,0.0,0.0,0.0
2000-07-22 03:00:00+08:00,22.0,16,0.0,0.0,0.0,0.0,0.0
2000-07-22 04:00:00+08:00,22.4,16,0.0,0.0,0.0,0.0,0.0
2000-07-22 05:00:00+08:00,22.0,16,3.8249999999999997,15.204374999999999,0.0,77.0355,12.75
2000-07-22 06:00:00+08:00,23.0,20,26.60956570562303,105.77302367985155,0.0,535.9166533112478,88.69855235207677
2000-07-22 07:00:00+08:00,23.9,20,62.070243774433,246.72921900337116,0.0,1250.0947096170808,206.90081258144335
2000-07-22 08:00:00+08:00,26.0,20,108.06694830644696,429.56611951812664,0.0,2176.468338891842,360.2231610214899
2000-07-22 09:00:00+08:00,27.0,20,136.8367024473198,543.9258922280961,0.0,2755.8911872890208,456.122341491066
2000-07-22 10:00:00+08:00,26.8,20,147.29451045042148,585.4956790404254,0.0,2966.5114404714886,490.981701501405
2000-07-22 11:00:00+08:00,27.4,20,168.1586684624119,668.4307071380872,0.0,3386.7155828329755,560.5288948747063
2000-07-22 12:00:00+08:00,28.0,20,173.12057633067954,688.1542909144512,0.0,3486.648407299886,577.0685877689318
2000-07-22 13:00:00+08:00,29.0,20,165.16293974657557,656.5226854926378,0.0,3326.381606496032,550.5431324885852
2000-07-22 14:00:00+08:00,30.0,20,126.63533365418142,503.3754512753711,0.0,2550.435619795214,422.11777884727144
2000-07-22 15:00:00+08:00,30.0,20,86.76756439046832,344.9010684521116,0.0,1747.498746824032,289.2252146348944
2000-07-22 16:00:00+08:00,29.5,20,47.63185714572784,189.3366321542682,0.0,959.3056029149589,158.77285715242616
2000-07-22 17:00:00+08:00,29.0,20,37.739929676737816,150.0162204650328,0.0,760.0821836894996,125.79976558912605
2000-07-22 18:00:00+08:00,28.0,20,15.804437204470965,62.82263788777208,0.0,318.3013652980452,52.68145734823655
2000-07-22 19:00:00+08:00,27.2,20,0.44999999999999996,1.7887499999999998,0.0,9.062999999999999,1.5
2000-07-22 20:00:00+08:00,27.0,20,0.0,0.0,0.0,0.0,0.0
2000-07-22 21:00:00+08:00,27.0,20,0.0,0.0,0.0,0.0,0.0
2000-07-22 22:00:00+08:00,25.4,20,0.0,0.0,0.0,0.0,0.0
2000-07-22 23:00:00+08:00,25.0,16,0.0,0.0,0.0,0.0,0.0
2000-07-23 00:00:00+08:00,24.0,16,0.0,0.0,0.0,0.0,0.0
2000-07-23 01:00:00+08:00,23.9,16,0.0,0.0,0.0,0.0,0.0
2000-07-23 02:00:00+08:00,24.0,16,0.0,0.0,0.0,0.0,0.0
2000-07-23 03:00:00+08:00,23.0,16,0.0,0.0,0.0,0.0,0.0
2000-07-23 04:00:00+08:00,23.3,16,0.0,0.0,0.0,0.0,0.0
2000-07-23 05:00:00+08:00,23.0,16,0.8999999999999999,3.5774999999999997,0.0,18.125999999999998,3.0
2000-07-23 06:00:00+08:00,23.0,20,7.6499999999999995,30.408749999999998,0.0,154.071,25.5
2000-07-23 07:00:00+08:00,23.4,20,18.675,74.23312499999999,0.0,376.11449999999996,62.25
2000-07-23 08:00:00+08:00,24.2,20,29.924999999999997,118.95187499999999,0.0,602.6895,99.75
2000-07-23 09:00:00+08:00,25.0,20,39.69917384798619,157.8042160457451,0.0,799.5413612984419,132.3305794932873
2000-07-23 10:00:00+08:00,24.7,20,47.32303057915763,188.10904655215157,0.0,953.0858358642347,157.74343526385877
2000-07-23 11:00:00+08:00,23.0,20,51.827538192822324,206.01446431646872,0.0,1043.8066192034416,172.75846064274108
2000-07-23 12:00:00+08:00,24.0,20,52.91003822394703,210.31740194018946,0.0,1065.6081698302933,176.36679407982345
2000-07-23 13:00:00+08:00,26.6,20,50.76043461996549,201.7727276143628,0.0,1022.3151532461048,169.20144873321829
2000-07-23 14:00:00+08:00,23.0,20,82.18895827320509,326.7011091359902,0.0,1655.2856196223504,273.96319424401696
2000-07-23 15:00:00+08:00,23.0,20,68.61981684141836,272.76377194463794,0.0,1382.0031111861658,228.73272280472787
2000-07-23 16:00:00+08:00,23.9,20,26.325,104.64187499999998,0.0,530.1854999999999,87.75
2000-07-23 17:00:00+08:00,24.0,20,15.075,59.92312499999999,0.0,303.6105,50.25
2000-07-23 18:00:00+08:00,24.0,20,4.95,19.67625,0.0,99.693,16.5
2000-07-23 19:00:00+08:00,23.2,20,0.44999999999999996,1.7887499999999998,0.0,9.062999999999999,1.5
2000-07-23 20:00:00+08:00,23.0,20,0.0,0.0,0.0,0.0,0.0
2000-07-23 21:00:00+08:00,23.0,20,0.0,0.0,0.0,0.0,0.0
2000-07-23 22:00:00+08:00,22.9,20,0.0,0.0,0.0,0.0,0.0
2000-07-23 23:00:00+08:00,21.0,16,0.0,0.0,0.0,0.0,0.0
2000-07-24 00:00:00+08:00,21.0,16,0.0,0.0,0.0,0.0,0.0
2000-07-24 01:00:00+08:00,21.6,16,0.0,0.0,0.0,0.0,0.0
2000-07-24 02:00:00+08:00,21.0,16,0.0,0.0,0.0,0.0,0.0
2000-07-24 03:00:00+08:00,21.0,16,0.0,0.0,0.0,0.0,0.0
2000-07-24 04:00:00+08:00,21.4,16,0.0,0.0,0.0,0.0,0.0
2000-07-24 05:00:00+08:00,21.0,16,3.5999999999999996,14.309999999999999,0.0,72.50399999999999,12.0
2000-07-24 06:00:00+08:00,22.3,20,25.799948835273945,102.55479662021392,0.0,519.6109695424173,85.99982945091315
2000-07-24 07:00:00+08:00,23.7,20,61.70315834589755,245.27005442494274,0.0,1242.7016090863765,205.67719448632516
2000-07-24 08:00:00+08:00,26.0,20,108.55109430509576,431.49059986275563,0.0,2186.2190393046285,361.8369810169859
2000-07-24 09:00:00+08:00,26.0,20,137.78905869608224,547.7115083169269,0.0,2775.071642139096,459.29686232027416
2000-07-24 10:00:00+08:00,27.0,20,182.44565275588846,725.2214697046567,0.0,3674.455446503594,608.1521758529616
2000-07-24 11:00:00+08:00,28.0,20,176.77057328454887,702.6630288060818,0.0,3560.1593459508144,589.2352442818296
2000-07-24 12:00:00+08:00,28.7,20,179.88175216117517,715.0299648406713,0.0,3622.818488526068,599.6058405372506
2000-07-24 13:00:00+08:00,29.5,20,165.07193263975506,656.1609322430263,0.0,3324.5487233646672,550.2397754658502
2000-07-24 14:00:00+08:00,30.0,20,130.48317512999344,518.6706211417239,0.0,2627.9311471180677,434.94391709997814
2000-07-24 15:00:00+08:00,30.0,20,82.99736664768386,329.9145324245433,0.0,1671.566964284353,276.6578888256129
2000-07-24 16:00:00+08:00,29.6,20,43.46184692430053,172.7608415240946,0.0,875.3215970554127,144.87282308100177
2000-07-24 17:00:00+08:00,28.0,20,35.163289838929124,139.77407710974327,0.0,708.1886573560326,117.21096612976376
2000-07-24 18:00:00+08:00,27.0,20,15.020159695170655,59.705134788303354,0.0,302.506016260737,50.06719898390219
2000-07-24 19:00:00+08:00,26.6,20,0.6749999999999999,2.6831249999999995,0.0,13.5945,2.25
2000-07-24 20:00:00+08:00,26.0,20,0.0,0.0,0.0,0.0,0.0
2000-07-24 21:00:00+08:00,26.0,20,0.0,0.0,0.0,0.0,0.0
2000-07-24 22:00:00+08:00,25.6,20,0.0,0.0,0.0,0.0,0.0
2000-07-24 23:00:00+08:00,25.0,16,0.0,0.0,0.0,0.0,0.0
2000-07-25 00:00:00+08:00,25.0,16,0.0,0.0,0.0,0.0,0.0
2000-07-25 01:00:00+08:00,24.8,16,0.0,0.0,0.0,0.0,0.0
2000-07-25 02:00:00+08:00,23.0,16,0.0,0.0,0.0,0.0,0.0
2000-07-25 03:00:00+08:00,23.0,16,0.0,0.0,0.0,0.0,0.0
2000-07-25 04:00:00+08:00,23.7,16,0.0,0.0,0.0,0.0,0.0
2000-07-25 05:00:00+08:00,23.0,16,3.15,12.521249999999998,0.0,63.440999999999995,10.5
2000-07-25 06:00:00+08:00,23.0,20,14.399999999999999,57.239999999999995,0.0,290.01599999999996,48.0
2000-07-25 07:00:00+08:00,24.8,20,18.224999999999998,72.444375,0.0,367.0515,60.75
2000-07-25 08:00:00+08:00,23.0,20,29.7,118.05749999999999,0.0,598.158,99.0
2000-07-25 09:00:00+08:00,24.0,20,39.47768339023474,156.92379147618306,0.0,795.0805434793276,131.59227796744912
2000-07-25 10:00:00+08:00,27.3,20,89.71019253071483,356.59801530959146,0.0,1806.7632775685968,299.0339751023828
2000-07-25 11:00:00+08:00,26.0,20,177.16233786254813,704.2202930036287,0.0,3568.049484551719,590.5411262084938
2000-07-25 12:00:00+08:00,27.0,20,173.75978557741539,690.6951476702261,0.0,3499.522081529146,579.1992852580513
2000-07-25 13:00:00+08:00,29.3,20,94.32555967051626,374.9440996903021,0.0,1899.7167717641976,314.4185322350542
2000-07-25 14:00:00+08:00,27.0,20,82.8831050250567,329.46034247460034,0.0,1669.2657352046417,276.277016750189
2000-07-25 15:00:00+08:00,28.0,20,68.12609095998185,270.8012115659279,0.0,1372.0594719340345,227.08696986660618
2000-07-25 16:00:00+08:00,28.8,20,26.099999999999998,103.74749999999999,0.0,525.654,87.0
2000-07-25 17:00:00+08:00,28.0,20,27.745385204087285,110.28790618624696,0.0,558.7920580103179,92.48461734695762
2000-07-25 18:00:00+08:00,27.0,20,9.0,35.775,0.0,181.26,30.0
2000-07-25 19:00:00+08:00,26.7,20,0.44999999999999996,1.7887499999999998,0.0,9.062999999999999,1.5
2000-07-25 20:00:00+08:00,26.0,20,0.0,0.0,0.0,0.0,0.0
2000-07-25 21:00:00+08:00,25.0,20,0.0,0.0,0.0,0.0,0.0
2000-07-25 22:00:00+08:00,25.3,20,0.0,0.0,0.0,0.0,0.0
2000-07-25 23:00:00+08:00,25.0,16,0.0,0.0,0.0,0.0,0.0
2000-07-26 00:00:00+08:00,24.0,16,0.0,0.0,0.0,0.0,0.0
2000-07-26 01:00:00+08:00,24.2,16,0.0,0.0,0.0,0.0,0.0
2000-07-26 02:00:00+08:00,24.0,16,0.0,0.0,0.0,0.0,0.0
2000-07-26 03:00:00+08:00,24.0,16,0.0,0.0,0.0,0.0,0.0
2000-07-26 04:00:00+08:00,23.5,16,0.0,0.0,0.0,0.0,0.0
2000-07-26 05:00:00+08:00,23.0,16,1.575,6.260624999999999,0.0,31.720499999999998,5.25
2000-07-26 06:00:00+08:00,24.0,20,7.425,29.514374999999998,0.0,149.5395,24.75
2000-07-26 07:00:00+08:00,23.9,20,18.224999999999998,72.444375,0.0,367.0515,60.75
2000-07-26 08:00:00+08:00,23.9,20,29.474999999999998,117.163125,0.0,593.6265,98.25
2000-07-26 09:00:00+08:00,24.0,20,39.479498925618856,156.93100822933494,0.0,795.1171083619637,131.59832975206285
2000-07-26 10:00:00+08:00,26.0,20,46.88409604410903,186.36428177533338,0.0,944.2456943283559,156.2803201470301
2000-07-26 11:00:00+08:00,26.0,20,51.3915470920113,204.2813996907449,0.0,1035.0257584331075,171.305156973371
2000-07-26 12:00:00+08:00,26.0,20,52.47387005513629,208.58363346916673,0.0,1056.8237429104447,174.91290018378763
2000-07-26 13:00:00+08:00,27.5,20,50.09874731404713,199.14252057333732,0.0,1008.9887709049092,166.9958243801571
2000-07-26 14:00:00+08:00,27.0,20,44.599764621419176,177.2840643701412,0.0,898.2392594753821,148.66588207139725
2000-07-26 15:00:00+08:00,27.0,20,36.52306195903005,145.17917128714444,0.0,735.5744678548652,121.74353986343351
2000-07-26 16:00:00+08:00,28.6,20,25.875,102.85312499999999,0.0,521.1225,86.25
2000-07-26 17:00:00+08:00,27.0,20,14.625,58.13437499999999,0.0,294.5475,48.75
2000-07-26 18:00:00+08:00,27.0,20,4.725,18.781875,0.0,95.1615,15.75
2000-07-26 19:00:00+08:00,27.2,20,0.22499999999999998,0.8943749999999999,0.0,4.531499999999999,0.75
2000-07-26 20:00:00+08:00,26.0,20,0.0,0.0,0.0,0.0,0.0
2000-07-26 21:00:00+08:00,26.0,20,0.0,0.0,0.0,0.0,0.0
2000-07-26 22:00:00+08:00,26.1,20,0.0,0.0,0.0,0.0,0.0
2000-07-26 23:00:00+08:00,25.0,16,0.0,0.0,0.0,0.0,0.0
2000-07-27 00:00:00+08:00,25.0,16,0.0,0.0,0.0,0.0,0.0
2000-07-27 01:00:00+08:00,25.4,16,0.0,0.0,0.0,0.0,0.0
2000-07-27 02:00:00+08:00,25.0,16,0.0,0.0,0.0,0.0,0.0
2000-07-27 03:00:00+08:00,25.0,16,0.0,0.0,0.0,0.0,0.0
2000-07-27 04:00:00+08:00,25.0,16,0.0,0.0,0.0,0.0,0.0
2000-07-27 05:00:00+08:00,25.0,16,0.8999999999999999,3.5774999999999997,0.0,18.125999999999998,3.0
2000-07-27 06:00:00+08:00,25.0,20,7.199999999999999,28.619999999999997,0.0,145.00799999999998,24.0
2000-07-27 07:00:00+08:00,25.8,20,18.0,71.55,0.0,362.52,60.0
2000-07-27 08:00:00+08:00,26.0,20,29.25,116.26874999999998,0.0,589.095,97.5
2000-07-27 09:00:00+08:00,27.3,20,39.25635369522605,156.04400593852355,0.0,790.6229634218528,130.8545123174202
2000-07-27 10:00:00+08:00,28.6,20,46.66294780929939,185.48521754196506,0.0,939.7917688792897,155.5431593643313
2000-07-27 11:00:00+08:00,28.0,20,51.17142243678897,203.40640418623616,0.0,1030.59244787693,170.57140812262992
2000-07-27 12:00:00+08:00,29.0,20,52.253684761624235,207.7083969274563,0.0,1052.3892110991121,174.1789492054141
2000-07-27 13:00:00+08:00,31.8,20,93.01264139962086,369.7252495634929,0.0,1873.2745977883642,310.0421379987362
2000-07-27 14:00:00+08:00,31.0,20,82.38653900751025,327.48649255485327,0.0,1659.2648956112566,274.62179669170087
2000-07-27 15:00:00+08:00,30.0,20,67.47946322954151,268.23086633742747,0.0,1359.036389442966,224.9315440984717
2000-07-27 16:00:00+08:00,31.6,20,25.875,102.85312499999999,0.0,521.1225,86.25
2000-07-27 17:00:00+08:00,29.0,20,34.62062954443051,137.61700243911127,0.0,697.2594790248304,115.40209848143503
2000-07-27 18:00:00+08:00,29.0,20,11.924999999999999,47.401875,0.0,240.1695,39.75
2000-07-27 19:00:00+08:00,29.1,20,0.22499999999999998,0.8943749999999999,0.0,4.531499999999999,0.75
2000-07-27 20:00:00+08:00,28.0,20,0.0,0.0,0.0,0.0,0.0
2000-07-27 21:00:00+08:00,27.0,20,0.0,0.0,0.0,0.0,0.0
2000-07-27 22:00:00+08:00,27.7,20,0.0,0.0,0.0,0.0,0.0
2000-07-27 23:00:00+08:00,27.0,16,0.0,0.0,0.0,0.0,0.0
2000-07-28 00:00:00+08:00,27.0,16,0.0,0.0,0.0,0.0,0.0
2000-07-28 01:00:00+08:00,26.9,16,0.0,0.0,0.0,0.0,0.0
2000-07-28 02:00:00+08:00,25.4,16,0.0,0.0,0.0,0.0,0.0
2000-07-28 03:00:00+08:00,24.0,16,0.0,0.0,0.0,0.0,0.0
2000-07-28 04:00:00+08:00,24.5,16,0.0,0.0,0.0,0.0,0.0
2000-07-28 05:00:00+08:00,24.0,16,0.8999999999999999,3.5774999999999997,0.0,18.125999999999998,3.0
2000-07-28 06:00:00+08:00,24.0,20,7.199999999999999,28.619999999999997,0.0,145.00799999999998,24.0
2000-07-28 07:00:00+08:00,24.5,20,18.0,71.55,0.0,362.52,60.0
2000-07-28 08:00:00+08:00,25.0,20,29.25,116.26874999999998,0.0,589.095,97.5
2000-07-28 09:00:00+08:00,25.0,20,39.25824671642708,156.05153069779763,0.0,790.6610888688414,130.86082238809027
2000-07-28 10:00:00+08:00,25.1,20,46.8918776971886,186.39521384632465,0.0,944.4024168213783,156.30625899062866
2000-07-28 11:00:00+08:00,26.0,20,51.4013961254216,204.32054959855085,0.0,1035.2241179659911,171.33798708473867
2000-07-28 12:00:00+08:00,26.0,20,52.483597121485744,208.62229855790582,0.0,1057.019646026723,174.94532373828582
2000-07-28 13:00:00+08:00,24.2,20,50.10811679106771,199.17976424449412,0.0,1009.1774721721035,167.0270559702257
2000-07-28 14:00:00+08:00,28.0,20,81.78218078262468,325.0841686109331,0.0,1647.093120962061,272.6072692754156
2000-07-28 15:00:00+08:00,28.0,20,67.71912875909635,269.18353681740797,0.0,1363.8632532082006,225.73042919698784
2000-07-28 16:00:00+08:00,26.7,20,48.254789058150514,191.81278650614829,0.0,971.8514516311513,160.8492968605017
2000-07-28 17:00:00+08:00,27.0,20,34.37732157033224,136.64985324207066,0.0,692.3592564264914,114.59107190110748
2000-07-28 18:00:00+08:00,26.0,20,14.32996909954197,56.96162717067932,0.0,288.60557766477524,47.7665636651399
2000-07-28 19:00:00+08:00,24.8,20,1.125,4.471875,0.0,22.6575,3.75
2000-07-28 20:00:00+08:00,24.0,20,0.0,0.0,0.0,0.0,0.0
2000-07-28 21:00:00+08:00,24.0,20,0.0,0.0,0.0,0.0,0.0
2000-07-28 22:00:00+08:00,22.8,20,0.0,0.0,0.0,0.0,0.0
2000-07-28 23:00:00+08:00,23.0,16,0.0,0.0,0.0,0.0,0.0
2000-07-29 00:00:00+08:00,23.0,16,0.0,0.0,0.0,0.0,0.0
2000-07-29 01:00:00+08:00,22.6,16,0.0,0.0,0.0,0.0,0.0
2000-07-29 02:00:00+08:00,23.0,16,0.0,0.0,0.0,0.0,0.0
2000-07-29 03:00:00+08:00,23.0,16,0.0,0.0,0.0,0.0,0.0
2000-07-29 04:00:00+08:00,22.7,16,0.0,0.0,0.0,0.0,0.0
2000-07-29 05:00:00+08:00,23.0,16,3.15,12.521249999999998,0.0,63.440999999999995,10.5
2000-07-29 06:00:00+08:00,24.0,20,24.280697663200048,96.51577321122018,0.0,489.013250936849,80.9356588773335
2000-07-29 07:00:00+08:00,25.5,20,62.689993392858405,249.19272373661215,0.0,1262.5764669321682,208.96664464286135
2000-07-29 08:00:00+08:00,26.0,20,110.21104939442688,438.0889213428468,0.0,2219.650534803757,367.3701646480896
2000-07-29 09:00:00+08:00,28.0,20,138.65077317005452,551.1368233509667,0.0,2792.426571644898,462.16924390018175
2000-07-29 10:00:00+08:00,29.1,20,147.6197288775886,586.7884222884146,0.0,2973.0613395946343,492.06576292529536
2000-07-29 11:00:00+08:00,30.0,20,200.68359920697654,797.7173068477316,0.0,4041.767688028507,668.9453306899218
2000-07-29 12:00:00+08:00,30.0,20,176.10346379429362,700.0112685823171,0.0,3546.7237608170735,587.0115459809788
2000-07-29 13:00:00+08:00,30.9,20,173.72322851921447,690.5498333638775,0.0,3498.7858223769795,579.0774283973816
2000-07-29 14:00:00+08:00,32.0,20,131.3169099397991,521.9847170107014,0.0,2644.722566187554,437.7230331326637
2000-07-29 15:00:00+08:00,31.0,20,85.03972996764921,338.0329266214056,0.0,1712.700161548455,283.4657665588307
2000-07-29 16:00:00+08:00,31.0,20,55.66807917871397,221.28061473538799,0.0,1121.1551146592992,185.56026392904656
2000-07-29 17:00:00+08:00,30.0,20,35.89630115513779,142.6877970916727,0.0,722.9515052644751,119.65433718379265
2000-07-29 18:00:00+08:00,29.0,20,14.470301745968872,57.51944944022627,0.0,291.4318771638131,48.23433915322958
2000-07-29 19:00:00+08:00,28.8,20,1.125,4.471875,0.0,22.6575,3.75
2000-07-29 20:00:00+08:00,28.0,20,0.0,0.0,0.0,0.0,0.0
2000-07-29 21:00:00+08:00,27.0,20,0.0,0.0,0.0,0.0,0.0
2000-07-29 22:00:00+08:00,26.3,20,0.0,0.0,0.0,0.0,0.0
2000-07-29 23:00:00+08:00,26.0,16,0.0,0.0,0.0,0.0,0.0
2000-07-30 00:00:00+08:00,26.0,16,0.0,0.0,0.0,0.0,0.0
2000-07-30 01:00:00+08:00,25.9,16,0.0,0.0,0.0,0.0,0.0
2000-07-30 02:00:00+08:00,25.0,16,0.0,0.0,0.0,0.0,0.0
2000-07-30 03:00:00+08:00,25.0,16,0.0,0.0,0.0,0.0,0.0
2000-07-30 04:00:00+08:00,24.8,16,0.0,0.0,0.0,0.0,0.0
2000-07-30 05:00:00+08:00,25.0,16,2.925,11.626874999999998,0.0,58.9095,9.75
2000-07-30 06:00:00+08:00,25.0,20,24.071163514838588,95.68287497148337,0.0,484.7932331888492,80.23721171612863
2000-07-30 07:00:00+08:00,26.7,20,58.28835997019334,231.69623088151852,0.0,1173.9275697996939,194.2945332339778
2000-07-30 08:00:00+08:00,27.0,20,54.86607869754051,218.09266282272353,0.0,1105.0028249684658,182.8869289918017
2000-07-30 09:00:00+08:00,29.0,20,138.073705289372,548.8429785252537,0.0,2780.804424527952,460.2456842979067
2000-07-30 10:00:00+08:00,29.6,20,174.18213156377274,692.3739729659966,0.0,3508.0281296943826,580.6071052125758
2000-07-30 11:00:00+08:00,30.3,20,193.6289906370924,769.6752377824422,0.0,3899.6878714310405,645.429968790308
2000-07-30 12:00:00+08:00,31.0,20,192.99939648089887,767.172601011573,0.0,3887.007845125303,643.3313216029962
2000-07-30 13:00:00+08:00,31.0,20,170.18595823764056,676.4891839946212,0.0,3427.5451989060807,567.2865274588019
2000-07-30 14:00:00+08:00,32.0,20,132.01432633926692,524.756947198586,0.0,2658.7685324728354,440.04775446422303
2000-07-30 15:00:00+08:00,31.0,20,85.90849420895674,341.48626448060304,0.0,1730.1970733683888,286.36164736318915
2000-07-30 16:00:00+08:00,30.9,20,47.235613180644705,187.7615623930627,0.0,951.3252494581843,157.45204393548235
2000-07-30 17:00:00+08:00,29.7,20,33.741578973818235,134.1227764209275,0.0,679.5554005326993,112.47192991272746
2000-07-30 18:00:00+08:00,28.5,20,14.187806097631352,56.39652923808462,0.0,285.7424148062954,47.29268699210451
2000-07-30 19:00:00+08:00,27.3,20,0.8999999999999999,3.5774999999999997,0.0,18.125999999999998,3.0
2000-07-30 20:00:00+08:00,26.5,20,0.0,0.0,0.0,0.0,0.0
2000-07-30 21:00:00+08:00,25.6,20,0.0,0.0,0.0,0.0,0.0
2000-07-30 22:00:00+08:00,24.8,20,0.0,0.0,0.0,0.0,0.0
2000-07-30 23:00:00+08:00,25.0,16,0.0,0.0,0.0,0.0,0.0
2000-07-31 00:00:00+08:00,25.0,16,0.0,0.0,0.0,0.0,0.0
2000-07-31 01:00:00+08:00,24.4,16,0.0,0.0,0.0,0.0,0.0
2000-07-31 02:00:00+08:00,24.0,16,0.0,0.0,0.0,0.0,0.0
2000-07-31 03:00:00+08:00,24.0,16,0.0,0.0,0.0,0.0,0.0
2000-07-31 04:00:00+08:00,23.6,16,0.0,0.0,0.0,0.0,0.0
2000-07-31 05:00:00+08:00,23.0,16,2.925,11.626874999999998,0.0,58.9095,9.75
2000-07-31 06:00:00+08:00,24.0,20,21.90538400690325,87.07390142744042,0.0,441.17443389903144,73.0179466896775
2000-07-31 07:00:00+08:00,24.5,20,17.55,69.76124999999999,0.0,353.457,58.5
2000-07-31 08:00:00+08:00,26.0,20,54.68535772803801,217.37429696895106,0.0,1101.3631046426854,182.28452576012668
2000-07-31 09:00:00+08:00,27.0,20,138.95864573163576,552.3606167832521,0.0,2798.627125035144,463.19548577211924
2000-07-31 10:00:00+08:00,27.9,20,122.7329222170814,487.8633658128985,0.0,2471.8410534520194,409.10974072360466
2000-07-31 11:00:00+08:00,28.0,20,179.49411908394634,713.4891233586866,0.0,3615.011558350679,598.3137302798211
2000-07-31 12:00:00+08:00,30.0,20,176.47186711945923,701.4756717998504,0.0,3554.143403785909,588.2395570648641
2000-07-31 13:00:00+08:00,29.5,20,159.78975068938544,635.1642589903072,0.0,3218.165578884223,532.6325022979515
2000-07-31 14:00:00+08:00,29.0,20,128.21316766817162,509.6473414809822,0.0,2582.2131968369767,427.3772255605721
2000-07-31 15:00:00+08:00,29.0,20,64.75213921142561,257.3897533654168,0.0,1304.1080837181119,215.8404640380854
2000-07-31 16:00:00+08:00,29.8,20,80.91693491273864,321.6448162781361,0.0,1629.6670691425563,269.7231163757955
2000-07-31 17:00:00+08:00,29.0,20,35.34955214603091,140.51446978047284,0.0,711.9399802210625,117.83184048676969
2000-07-31 18:00:00+08:00,27.9,20,12.375,49.190625,0.0,249.2325,41.25
2000-07-31 19:00:00+08:00,27.2,20,0.44999999999999996,1.7887499999999998,0.0,9.062999999999999,1.5
2000-07-31 20:00:00+08:00,26.6,20,0.0,0.0,0.0,0.0,0.0
2000-07-31 21:00:00+08:00,26.1,20,0.0,0.0,0.0,0.0,0.0
2000-07-31 22:00:00+08:00,25.8,20,0.0,0.0,0.0,0.0,0.0
2000-07-31 23:00:00+08:00,25.7,16,0.0,0.0,0.0,0.0,0.0
2000-08-01 00:00:00+08:00,25.6,16,0.0,0.0,0.0,0.0,0.0
2000-08-01 01:00:00+08:00,25.4,16,0.0,0.0,0.0,0.0,0.0
2000-08-01 02:00:00+08:00,25.1,16,0.0,0.0,0.0,0.0,0.0
2000-08-01 03:00:00+08:00,24.6,16,0.0,0.0,0.0,0.0,0.0
